config_id,folder,scenario,K,algo,total_budget,alpha,gamma,episode_keep,use_class_impl,n_seeds,acc_mean,acc_std,fallback_rate,error_rate,wall_time_total_sec,per_seed_csv
random_K32_FSH_a1.000_g0.300_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p300_impl1,random,32,FSH,6000,1.0,0.3,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,31.208032608032227,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.300_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p417_impl1,random,32,FSH,6000,1.0,0.3,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,40.00151467323303,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.300_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p533_impl1,random,32,FSH,6000,1.0,0.3,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,47.7565279006958,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.300_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p650_impl1,random,32,FSH,6000,1.0,0.3,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,47.77983236312866,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.300_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p767_impl1,random,32,FSH,6000,1.0,0.3,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,49.54998993873596,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.300_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p883_impl1,random,32,FSH,6000,1.0,0.3,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,53.78649044036865,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.300_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k1p000_impl1,random,32,FSH,6000,1.0,0.3,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,55.06059718132019,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p300_k1p000_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p300_impl1,random,32,FSH,6000,1.0,0.41666666666666663,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,30.693475008010864,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p417_impl1,random,32,FSH,6000,1.0,0.41666666666666663,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,40.41572046279907,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p533_impl1,random,32,FSH,6000,1.0,0.41666666666666663,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,46.94845652580261,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p650_impl1,random,32,FSH,6000,1.0,0.41666666666666663,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,47.73359942436218,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p767_impl1,random,32,FSH,6000,1.0,0.41666666666666663,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,47.709691286087036,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p883_impl1,random,32,FSH,6000,1.0,0.41666666666666663,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,48.0167670249939,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.417_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k1p000_impl1,random,32,FSH,6000,1.0,0.41666666666666663,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,52.97120118141174,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p417_k1p000_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p300_impl1,random,32,FSH,6000,1.0,0.5333333333333333,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,29.89013648033142,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p417_impl1,random,32,FSH,6000,1.0,0.5333333333333333,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,39.741138219833374,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p533_impl1,random,32,FSH,6000,1.0,0.5333333333333333,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,48.24265956878662,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p650_impl1,random,32,FSH,6000,1.0,0.5333333333333333,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,46.9596426486969,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p767_impl1,random,32,FSH,6000,1.0,0.5333333333333333,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,49.82641291618347,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p883_impl1,random,32,FSH,6000,1.0,0.5333333333333333,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,52.114410161972046,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.533_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k1p000_impl1,random,32,FSH,6000,1.0,0.5333333333333333,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,51.63052749633789,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p533_k1p000_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p300_impl1,random,32,FSH,6000,1.0,0.6499999999999999,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,29.852978467941284,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p417_impl1,random,32,FSH,6000,1.0,0.6499999999999999,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,39.73519468307495,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p533_impl1,random,32,FSH,6000,1.0,0.6499999999999999,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,49.03654360771179,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p650_impl1,random,32,FSH,6000,1.0,0.6499999999999999,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,47.90821981430054,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p767_impl1,random,32,FSH,6000,1.0,0.6499999999999999,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,48.590227127075195,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p883_impl1,random,32,FSH,6000,1.0,0.6499999999999999,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,50.880401849746704,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.650_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k1p000_impl1,random,32,FSH,6000,1.0,0.6499999999999999,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,53.273367404937744,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p650_k1p000_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p300_impl1,random,32,FSH,6000,1.0,0.7666666666666666,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,30.73828649520874,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p417_impl1,random,32,FSH,6000,1.0,0.7666666666666666,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,41.25153088569641,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p533_impl1,random,32,FSH,6000,1.0,0.7666666666666666,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,49.326627254486084,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p650_impl1,random,32,FSH,6000,1.0,0.7666666666666666,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,51.92331862449646,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p767_impl1,random,32,FSH,6000,1.0,0.7666666666666666,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,52.438053607940674,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p883_impl1,random,32,FSH,6000,1.0,0.7666666666666666,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,51.69968819618225,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.767_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k1p000_impl1,random,32,FSH,6000,1.0,0.7666666666666666,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,53.506108045578,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p767_k1p000_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p300_impl1,random,32,FSH,6000,1.0,0.8833333333333333,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,28.954222202301025,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p417_impl1,random,32,FSH,6000,1.0,0.8833333333333333,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,39.7750768661499,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p533_impl1,random,32,FSH,6000,1.0,0.8833333333333333,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,48.99360752105713,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p650_impl1,random,32,FSH,6000,1.0,0.8833333333333333,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,48.36692690849304,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p767_impl1,random,32,FSH,6000,1.0,0.8833333333333333,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,51.23988318443298,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p883_impl1,random,32,FSH,6000,1.0,0.8833333333333333,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,54.37313461303711,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g0.883_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k1p000_impl1,random,32,FSH,6000,1.0,0.8833333333333333,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,55.70785212516785,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g0p883_k1p000_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p300_impl1,random,32,FSH,6000,1.0,1.0,0.3,True,1000,0.82,0.38437969216355095,0.0,0.0,31.93269181251526,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p300_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p417_impl1,random,32,FSH,6000,1.0,1.0,0.41666666666666663,True,1000,0.85,0.35725009115131734,0.0,0.0,41.813454389572144,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p417_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p533_impl1,random,32,FSH,6000,1.0,1.0,0.5333333333333333,True,1000,0.857,0.35024801737293665,0.0,0.0,51.34067678451538,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p533_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p650_impl1,random,32,FSH,6000,1.0,1.0,0.6499999999999999,True,1000,0.825,0.3801572299976929,0.0,0.0,53.11341047286987,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p650_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p767_impl1,random,32,FSH,6000,1.0,1.0,0.7666666666666666,True,1000,0.787,0.4096325167742384,0.0,0.0,49.079503297805786,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p767_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p883_impl1,random,32,FSH,6000,1.0,1.0,0.8833333333333333,True,1000,0.739,0.43939967236227,0.0,0.0,51.13353419303894,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k0p883_impl1\per_seed.csv
random_K32_FSH_a1.000_g1.000_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k1p000_impl1,random,32,FSH,6000,1.0,1.0,1.0,True,1000,0.717,0.4506818324651127,0.0,0.0,54.80643677711487,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K32\FSH\random_K32_FSH_a1p000_g1p000_k1p000_impl1\per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a0.000,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p000,random,64,BASELINE_NO_ELIM_MIX,24000,0.0,,,False,1000,0.441,0.4967552372806581,0.0,0.0,481.6155800819397,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p000\per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a0.250,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p250,random,64,BASELINE_NO_ELIM_MIX,24000,0.25,,,False,1000,0.507,0.5002011607355612,0.0,0.0,440.9913692474365,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p250\per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a0.500,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p500,random,64,BASELINE_NO_ELIM_MIX,24000,0.5,,,False,1000,0.572,0.49503642397409664,0.0,0.0,397.7741346359253,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p500\per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a0.750,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p750,random,64,BASELINE_NO_ELIM_MIX,24000,0.75,,,False,1000,0.61,0.4879939939570305,0.0,0.0,355.0245497226715,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a0p750\per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a1.000,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a1p000,random,64,BASELINE_NO_ELIM_MIX,24000,1.0,,,False,1000,0.664,0.4725752081175346,0.0,0.0,307.70971417427063,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\BASELINE_NO_ELIM_MIX\random_K64_BASELINE_NO_ELIM_MIX_a1p000\per_seed.csv
random_K64_FSH_a0.000_g0.300_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\FSH\random_K64_FSH_a0p000_g0p300_k0p300_impl1,random,64,FSH,24000,0.0,0.3,0.3,True,1000,0.466,0.49909226911773635,0.0,0.0,236.03960061073303,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\FSH\random_K64_FSH_a0p000_g0p300_k0p300_impl1\per_seed.csv
random_K64_FSH_a0.000_g0.300_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\FSH\random_K64_FSH_a0p000_g0p300_k0p417_impl1,random,64,FSH,24000,0.0,0.3,0.41666666666666663,True,1000,0.62,0.4856293193741841,0.0,0.0,306.32617950439453,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\FSH\random_K64_FSH_a0p000_g0p300_k0p417_impl1\per_seed.csv
random_K64_FSH_a0.000_g0.300_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\FSH\random_K64_FSH_a0p000_g0p300_k0p533_impl1,random,64,FSH,24000,0.0,0.3,0.5333333333333333,True,1000,0.62,0.4856293193741841,0.0,0.0,306.291588306427,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\random\K64\FSH\random_K64_FSH_a0p000_g0p300_k0p533_impl1\per_seed.csv
