seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
760,13105,68650,"7,1,13,12,10,0,2,5,15,9,14,4,11,8,6,3",5,5,1,1.1646108627319336,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_760.md
761,13106,68651,"0,3,8,5,7,2,15,13,12,14,10,4,9,1,11,6",0,0,1,1.216031789779663,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_761.md
762,13107,68652,"0,13,8,7,12,3,9,15,4,14,6,2,1,10,11,5",0,0,1,1.2396140098571777,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_762.md
763,13108,68653,"10,8,9,13,2,3,14,0,5,12,4,11,1,15,7,6",7,7,1,1.288771152496338,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_763.md
764,13109,68654,"7,14,2,4,12,0,8,6,5,3,9,15,1,10,11,13",5,5,1,1.1990900039672852,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_764.md
765,13110,68655,"12,11,6,7,14,9,8,0,2,5,4,1,10,3,15,13",7,7,1,1.194188117980957,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_765.md
766,13111,68656,"6,7,11,10,3,8,2,5,1,0,15,12,4,14,9,13",9,9,1,1.0642118453979492,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_766.md
767,13112,68657,"0,10,5,11,13,4,3,7,1,6,8,15,14,9,2,12",0,0,1,1.3272898197174072,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_767.md
768,13113,68658,"10,7,12,13,6,5,14,15,3,11,1,2,9,8,4,0",15,15,1,1.1804203987121582,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_768.md
769,13114,68659,"10,7,12,1,2,0,14,3,8,6,11,9,13,15,4,5",5,5,1,1.216808557510376,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_769.md
770,13115,68660,"5,14,12,3,4,7,0,10,1,11,13,8,6,15,9,2",6,6,1,1.2033357620239258,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_770.md
771,13116,68661,"2,5,0,15,7,10,11,4,9,8,13,12,6,3,14,1",2,2,1,1.1435871124267578,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_771.md
772,13117,68662,"11,3,15,12,7,6,13,8,2,1,5,4,0,14,9,10",12,12,1,1.2823753356933594,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_772.md
773,13118,68663,"12,14,5,11,2,9,13,1,3,10,15,0,4,8,6,7",11,11,1,1.03587007522583,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_773.md
774,13119,68664,"6,1,15,3,10,4,7,5,8,12,14,13,11,9,2,0",15,15,1,1.193577766418457,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_774.md
775,13120,68665,"7,8,2,0,5,3,13,9,12,6,1,4,15,11,10,14",3,3,1,1.1700019836425781,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_775.md
776,13121,68666,"11,1,10,8,14,4,5,6,9,13,0,2,12,7,3,15",10,10,1,1.1343817710876465,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_776.md
777,13122,68667,"2,12,10,15,9,1,3,7,13,6,8,11,5,0,14,4",13,13,1,1.1530861854553223,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_777.md
778,13123,68668,"3,12,15,9,10,14,7,2,5,13,0,1,4,6,11,8",10,10,1,1.1767826080322266,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_778.md
779,13124,68669,"1,10,11,15,0,3,2,8,7,4,14,12,5,9,13,6",4,4,1,1.2410297393798828,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_779.md
780,13125,68670,"4,9,13,12,14,2,10,6,15,1,11,3,7,8,0,5",14,14,1,1.2423808574676514,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_780.md
781,13126,68671,"5,11,6,10,9,0,2,7,4,8,12,1,14,15,3,13",5,5,1,1.215559959411621,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_781.md
782,13127,68672,"8,3,2,13,1,6,7,5,15,11,10,9,14,12,4,0",15,15,1,1.054370641708374,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_782.md
783,13128,68673,"8,7,10,11,5,1,13,14,0,2,9,6,12,15,3,4",8,8,1,1.072253942489624,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_783.md
784,13129,68674,"5,4,13,7,15,1,12,0,11,10,8,14,6,3,2,9",7,7,1,1.2905433177947998,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_784.md
785,13130,68675,"8,11,4,0,7,2,14,15,13,5,9,3,6,1,10,12",3,3,1,1.106072187423706,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_785.md
786,13131,68676,"7,9,12,2,15,11,5,6,10,14,0,4,1,8,13,3",10,10,1,1.193631887435913,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_786.md
787,13132,68677,"0,1,6,9,15,13,8,5,3,14,10,7,11,4,2,12",0,0,1,1.3071930408477783,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_787.md
788,13133,68678,"3,9,14,8,2,15,10,13,7,1,5,0,11,4,6,12",11,11,1,1.164186716079712,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_788.md
789,13134,68679,"14,0,3,7,12,4,10,1,6,15,5,13,9,11,2,8",1,1,1,1.2153003215789795,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_789.md
790,13135,68680,"10,14,15,7,1,4,2,6,13,3,12,5,8,9,0,11",14,14,1,1.1608164310455322,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_790.md
791,13136,68681,"5,12,15,14,7,9,0,11,8,4,6,1,3,10,2,13",6,6,1,1.2213258743286133,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_791.md
792,13137,68682,"14,7,0,1,9,15,12,2,5,10,13,4,6,8,3,11",2,2,1,1.2221026420593262,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_792.md
793,13138,68683,"7,1,14,12,13,15,8,6,4,10,5,3,0,11,9,2",12,12,1,1.2698488235473633,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_793.md
794,13139,68684,"4,7,11,0,2,6,15,3,1,14,8,9,5,12,10,13",3,3,1,1.2114465236663818,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_794.md
795,13140,68685,"1,9,5,8,3,13,4,15,10,2,0,12,7,14,6,11",10,10,1,1.277757167816162,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_795.md
796,13141,68686,"7,8,14,3,0,10,9,4,11,2,6,15,12,1,13,5",4,4,1,1.217914342880249,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_796.md
797,13142,68687,"11,0,5,13,15,12,14,4,9,8,2,3,6,1,10,7",1,1,1,1.1970934867858887,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_797.md
798,13143,68688,"15,7,4,9,10,0,11,1,8,5,12,3,6,14,2,13",5,5,1,1.1225972175598145,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_798.md
799,13144,68689,"6,9,1,10,11,7,5,2,3,8,0,14,12,13,4,15",10,10,1,1.1645338535308838,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_799.md
800,13145,68690,"0,12,8,14,5,9,4,1,6,2,7,15,11,3,13,10",0,0,1,1.1082963943481445,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_800.md
801,13146,68691,"15,11,0,8,9,12,2,14,1,6,13,5,10,4,7,3",2,2,1,1.1807219982147217,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_801.md
802,13147,68692,"1,11,12,0,10,6,14,13,9,3,4,5,15,8,7,2",3,3,1,1.214860439300537,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_802.md
803,13148,68693,"4,15,3,9,13,11,7,6,2,10,12,14,1,8,0,5",14,14,1,1.2445869445800781,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_803.md
804,13149,68694,"4,6,9,0,2,1,10,3,7,8,12,14,11,5,13,15",3,3,1,1.1855542659759521,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_804.md
805,13150,68695,"5,13,4,1,10,6,0,11,12,2,7,9,15,14,3,8",6,6,1,1.0913615226745605,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_805.md
806,13151,68696,"12,5,11,9,2,4,7,8,10,1,6,13,15,0,3,14",13,13,1,1.199892282485962,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_806.md
807,13152,68697,"4,11,6,13,8,12,1,14,5,9,7,2,15,0,3,10",13,13,1,1.177762508392334,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_807.md
808,13153,68698,"4,11,9,14,8,13,5,0,1,6,2,7,3,12,15,10",7,7,1,1.170588731765747,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_808.md
809,13154,68699,"5,15,14,1,10,2,7,13,4,6,3,0,8,9,11,12",11,11,1,1.323622465133667,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_809.md
810,13155,68700,"6,15,3,7,1,9,12,8,10,11,13,14,0,2,5,4",12,12,1,1.2473924160003662,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_810.md
811,13156,68701,"3,8,0,5,13,10,6,11,15,1,2,7,4,12,9,14",2,2,1,1.174753189086914,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_811.md
812,13157,68702,"0,10,2,9,1,7,14,13,4,15,6,3,12,8,11,5",0,0,1,1.2130920886993408,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_812.md
813,13158,68703,"10,14,12,11,8,9,13,4,2,1,5,0,3,6,7,15",11,11,1,1.0914356708526611,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_813.md
814,13159,68704,"9,5,13,15,12,0,11,2,10,14,8,7,1,4,6,3",5,5,1,1.1535835266113281,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_814.md
815,13160,68705,"7,5,3,4,15,10,1,14,0,13,11,9,12,6,2,8",8,8,1,1.0743987560272217,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_815.md
816,13161,68706,"0,12,7,13,4,6,9,5,3,11,1,8,10,14,15,2",0,0,1,1.1390531063079834,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_816.md
817,13162,68707,"2,14,0,3,15,5,8,7,6,13,10,9,1,4,11,12",2,2,1,1.2305290699005127,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_817.md
818,13163,68708,"0,5,6,4,11,14,9,15,12,3,2,1,8,13,7,10",0,0,1,1.0784580707550049,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_818.md
819,13164,68709,"8,11,3,5,2,1,6,13,0,15,14,9,7,4,10,12",8,8,1,1.2111730575561523,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_819.md
820,13165,68710,"8,9,0,15,14,7,12,2,3,1,10,6,11,13,5,4",2,2,1,1.1395277976989746,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_820.md
821,13166,68711,"2,1,3,6,13,11,14,5,15,7,10,9,8,0,4,12",13,13,1,1.2511043548583984,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_821.md
822,13167,68712,"8,15,14,5,4,3,10,13,0,7,1,9,12,11,6,2",8,8,1,1.228198766708374,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_822.md
823,13168,68713,"13,6,5,14,3,10,8,4,12,7,9,11,1,0,2,15",13,13,1,1.1289303302764893,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_823.md
824,13169,68714,"10,7,9,8,3,11,15,5,13,12,0,6,1,14,2,4",10,10,1,1.1875252723693848,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_824.md
825,13170,68715,"14,13,9,15,10,1,11,5,12,6,0,3,4,2,7,8",10,10,1,1.2874259948730469,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_825.md
826,13171,68716,"4,9,3,0,7,14,10,15,8,13,12,1,5,2,6,11",3,3,1,1.235100507736206,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_826.md
827,13172,68717,"14,13,9,7,2,6,12,15,10,3,4,5,0,1,11,8",12,12,1,1.062373161315918,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_827.md
828,13173,68718,"13,1,15,0,4,9,12,10,6,7,3,11,8,14,5,2",3,3,1,1.1711771488189697,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_828.md
829,13174,68719,"10,13,0,15,8,2,11,1,14,7,12,3,9,4,6,5",2,2,1,1.18342924118042,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_829.md
830,13175,68720,"3,14,5,12,11,2,1,10,7,9,13,8,6,4,0,15",14,14,1,1.0602319240570068,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_830.md
831,13176,68721,"0,1,15,14,4,8,3,5,12,13,6,9,2,11,10,7",0,0,1,1.2328786849975586,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_831.md
832,13177,68722,"8,4,15,11,7,0,5,14,13,12,1,3,6,10,2,9",5,5,1,1.2251496315002441,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_832.md
833,13178,68723,"12,3,7,1,10,2,11,15,8,5,13,4,0,14,9,6",12,12,1,1.2398240566253662,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_833.md
834,13179,68724,"9,2,1,7,11,10,14,3,13,6,12,15,4,5,0,8",14,14,1,1.3144516944885254,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_834.md
835,13180,68725,"14,5,3,12,4,2,6,1,8,15,0,9,13,11,7,10",10,10,1,1.391036033630371,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_835.md
836,13181,68726,"8,12,13,1,0,10,11,4,3,2,5,7,9,14,6,15",4,4,1,1.0643365383148193,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_836.md
837,13182,68727,"13,6,10,0,12,8,11,2,7,5,4,1,9,14,15,3",3,3,1,1.1866977214813232,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_837.md
838,13183,68728,"4,10,8,5,7,14,6,3,2,9,1,12,15,11,0,13",14,14,1,1.1629142761230469,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_838.md
839,13184,68729,"10,7,12,15,8,0,9,4,13,1,3,6,2,5,14,11",5,5,1,1.0953223705291748,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_839.md
840,13185,68730,"13,9,10,8,5,6,0,4,3,12,1,14,11,2,7,15",6,6,1,1.2562031745910645,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_840.md
841,13186,68731,"15,4,2,14,8,6,12,9,3,10,13,7,0,5,11,1",12,12,1,1.1899313926696777,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_841.md
842,13187,68732,"3,4,7,13,15,1,2,5,0,10,9,12,14,8,6,11",8,8,1,1.1590476036071777,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_842.md
843,13188,68733,"13,4,2,14,12,5,6,15,3,8,10,9,0,11,7,1",12,12,1,1.1668734550476074,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_843.md
844,13189,68734,"6,13,8,5,0,3,7,1,2,9,4,12,14,15,11,10",4,4,1,1.1589453220367432,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_844.md
845,13190,68735,"4,12,11,6,13,14,15,1,10,7,0,8,5,3,9,2",10,10,1,1.1415433883666992,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_845.md
846,13191,68736,"9,7,4,3,15,5,2,10,11,0,13,1,14,12,8,6",9,9,1,1.1406490802764893,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_846.md
847,13192,68737,"1,2,12,13,7,8,14,10,3,6,9,11,5,0,4,15",13,13,1,1.1726853847503662,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_847.md
848,13193,68738,"5,0,10,6,13,14,15,11,7,4,8,1,3,9,12,2",1,1,1,1.1945395469665527,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_848.md
849,13194,68739,"8,13,4,5,3,12,6,9,7,10,2,1,0,11,15,14",12,12,1,1.22880220413208,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_849.md
850,13195,68740,"0,8,3,5,1,7,11,2,6,14,10,15,12,9,4,13",0,0,1,1.077533483505249,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_850.md
851,13196,68741,"7,14,5,2,3,8,11,0,6,1,15,12,9,10,13,4",7,7,1,1.2422895431518555,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_851.md
852,13197,68742,"10,12,11,0,3,5,2,1,14,6,7,9,4,8,15,13",3,3,1,1.109257459640503,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_852.md
853,13198,68743,"7,1,15,4,11,5,14,8,13,3,10,12,2,9,6,0",15,15,1,1.0941975116729736,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_853.md
854,13199,68744,"13,11,12,1,7,6,0,10,9,15,3,5,2,4,8,14",6,6,1,1.2230558395385742,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_854.md
855,13200,68745,"6,9,4,1,8,2,10,11,0,14,7,15,3,13,5,12",8,8,1,1.1955368518829346,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_855.md
856,13201,68746,"9,0,6,4,5,7,8,12,2,1,14,15,3,11,10,13",1,1,1,1.175276279449463,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_856.md
857,13202,68747,"1,11,10,8,0,7,12,2,15,6,5,3,4,13,14,9",4,4,1,1.1429994106292725,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_857.md
858,13203,68748,"8,10,3,5,4,0,1,14,11,2,12,9,6,13,7,15",5,5,1,1.2814676761627197,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_858.md
859,13204,68749,"7,11,9,6,4,13,12,8,3,14,2,5,15,0,1,10",13,13,1,1.2252147197723389,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_859.md
860,13205,68750,"10,8,12,0,4,14,11,1,15,6,9,2,13,5,7,3",3,3,1,1.016449213027954,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_860.md
861,13206,68751,"10,12,5,2,13,4,1,3,8,6,11,15,0,9,14,7",12,12,1,1.2364981174468994,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_861.md
862,13207,68752,"7,8,11,5,2,13,0,3,6,15,1,12,9,4,10,14",6,6,1,1.249488115310669,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_862.md
863,13208,68753,"7,12,1,6,15,2,3,5,14,0,8,13,9,10,11,4",9,9,1,1.302485466003418,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_863.md
864,13209,68754,"14,8,13,1,0,9,12,10,3,5,2,7,6,11,4,15",4,4,1,1.2963786125183105,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_864.md
865,13210,68755,"8,9,14,13,4,6,15,1,3,12,10,0,7,11,2,5",11,11,1,1.2239999771118164,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_865.md
866,13211,68756,"2,9,12,0,11,4,15,13,8,14,3,5,10,6,1,7",3,3,1,1.1472127437591553,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_866.md
867,13212,68757,"7,9,14,1,13,11,3,4,10,8,12,6,2,15,0,5",14,14,1,1.1846489906311035,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_867.md
868,13213,68758,"3,13,0,11,1,15,7,4,12,5,8,14,9,6,10,2",2,2,1,1.2066051959991455,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_868.md
869,13214,68759,"13,2,12,6,1,11,3,0,9,15,5,14,7,10,4,8",7,7,1,1.1419639587402344,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel0\md\seed_869.md
