seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
243,12588,68133,"0,6,12,9,4,13,8,3,14,5,1,15,7,2,11,10",0,0,1,0.013628721237182617,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_243.md
244,12589,68134,"14,7,1,10,11,0,5,2,6,13,15,4,9,3,8,12",5,5,1,0.020871400833129883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_244.md
245,12590,68135,"10,2,15,12,4,6,5,0,8,11,3,1,13,7,9,14",7,7,1,0.011405467987060547,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_245.md
246,12591,68136,"14,11,1,10,8,5,0,13,4,9,15,2,12,7,6,3",6,6,1,0.020279884338378906,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_246.md
247,12592,68137,"5,11,14,13,12,1,10,8,15,9,4,2,3,6,0,7",14,14,1,0.012627601623535156,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_247.md
248,12593,68138,"3,2,14,8,9,11,13,1,0,15,5,6,7,4,10,12",8,8,1,0.00930929183959961,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_248.md
249,12594,68139,"14,2,3,0,13,6,12,4,8,15,9,11,7,1,5,10",3,3,1,0.011039495468139648,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_249.md
250,12595,68140,"10,3,6,11,9,12,2,0,7,4,14,8,15,13,5,1",7,7,1,0.014483451843261719,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_250.md
251,12596,68141,"1,9,6,2,10,15,14,4,5,11,12,8,13,0,7,3",13,0,0,0.009233951568603516,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_251.md
252,12597,68142,"11,13,3,2,9,15,8,14,12,7,1,10,0,4,6,5",12,12,1,0.007800579071044922,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_252.md
253,12598,68143,"14,15,12,0,10,4,11,3,13,9,5,1,7,6,8,2",3,3,1,0.013031005859375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_253.md
254,12599,68144,"10,15,13,3,8,12,7,11,1,5,0,6,2,9,14,4",10,10,1,0.008167028427124023,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_254.md
255,12600,68145,"0,10,7,14,11,15,13,6,9,8,4,3,12,2,1,5",0,0,1,0.012438774108886719,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_255.md
256,12601,68146,"5,11,15,3,10,4,12,7,14,9,2,13,0,1,8,6",12,12,1,0.01293802261352539,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_256.md
257,12602,68147,"9,10,6,8,0,4,3,5,14,15,7,12,13,11,2,1",4,4,1,0.009263992309570312,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_257.md
258,12603,68148,"14,3,11,0,10,8,6,5,7,15,12,9,13,1,2,4",3,3,1,0.01142573356628418,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_258.md
259,12604,68149,"2,10,9,14,8,4,11,6,1,15,12,3,0,5,7,13",12,12,1,0.011168241500854492,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_259.md
260,12605,68150,"12,0,2,10,7,3,8,1,5,13,6,11,14,4,15,9",1,1,1,0.008988618850708008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_260.md
261,12606,68151,"2,13,11,1,0,4,6,10,12,3,14,7,15,9,8,5",4,3,0,0.013080835342407227,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_261.md
262,12607,68152,"8,12,11,0,13,14,1,9,6,3,7,4,2,10,15,5",3,3,1,0.010289430618286133,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_262.md
263,12608,68153,"11,14,8,13,6,2,10,5,9,0,12,3,15,7,4,1",9,9,1,0.009883642196655273,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_263.md
264,12609,68154,"3,4,7,1,8,0,13,2,6,10,11,12,9,14,15,5",5,3,0,0.002235889434814453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_264.md
265,12610,68155,"11,10,13,2,6,12,3,15,1,0,9,4,14,8,7,5",9,9,1,0.01294088363647461,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_265.md
266,12611,68156,"6,5,8,10,9,3,14,7,0,4,11,15,2,1,13,12",8,8,1,0.011914491653442383,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_266.md
267,12612,68157,"11,13,9,10,7,2,1,12,0,5,8,15,4,3,6,14",8,5,0,0.013371944427490234,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_267.md
268,12613,68158,"3,13,8,4,5,7,0,11,1,15,2,14,6,9,12,10",6,6,1,0.012141227722167969,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_268.md
269,12614,68159,"13,2,10,3,6,0,9,8,12,4,11,7,1,15,14,5",5,5,1,0.012219429016113281,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_269.md
270,12615,68160,"9,13,8,7,2,15,1,0,11,3,5,4,6,12,10,14",7,7,1,0.01106119155883789,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_270.md
271,12616,68161,"15,11,6,5,2,12,4,7,0,10,14,9,13,1,8,3",8,8,1,0.011644601821899414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_271.md
272,12617,68162,"0,4,10,5,11,15,2,8,7,9,14,13,6,1,3,12",0,0,1,0.012638092041015625,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_272.md
273,12618,68163,"10,13,8,14,5,6,15,3,9,12,11,2,7,4,0,1",14,14,1,0.002405881881713867,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_273.md
274,12619,68164,"4,8,13,6,1,12,2,0,9,3,7,11,14,15,5,10",7,4,0,0.0172884464263916,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_274.md
275,12620,68165,"4,8,9,7,13,14,3,12,10,11,2,6,5,0,1,15",13,14,0,0.013666629791259766,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_275.md
276,12621,68166,"5,1,10,8,13,15,3,12,7,2,14,6,4,11,9,0",15,15,1,0.009397506713867188,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_276.md
277,12622,68167,"14,4,8,12,0,15,7,9,2,11,3,10,13,5,1,6",4,4,1,0.011507749557495117,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_277.md
278,12623,68168,"14,0,12,6,11,4,13,9,3,10,15,7,5,1,8,2",1,1,1,0.014770269393920898,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_278.md
279,12624,68169,"11,4,2,3,8,10,0,6,9,13,14,15,5,12,7,1",6,6,1,0.0078046321868896484,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_279.md
280,12625,68170,"4,14,5,11,2,10,15,1,12,7,0,13,6,9,3,8",10,10,1,0.01114964485168457,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_280.md
281,12626,68171,"1,5,15,4,7,9,8,0,11,12,14,6,2,10,3,13",7,7,1,0.015274286270141602,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_281.md
282,12627,68172,"0,1,6,2,12,3,13,11,8,4,15,5,14,10,7,9",0,0,1,0.011525869369506836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_282.md
283,12628,68173,"6,8,0,9,4,1,11,5,15,3,14,13,2,10,7,12",2,2,1,0.009788036346435547,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_283.md
284,12629,68174,"10,14,3,9,13,0,6,7,15,4,2,5,1,11,12,8",5,5,1,0.013628244400024414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_284.md
285,12630,68175,"9,2,13,5,11,0,12,6,4,3,10,8,14,1,15,7",5,5,1,0.017401456832885742,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_285.md
286,12631,68176,"14,9,2,7,6,0,3,4,10,1,11,13,12,5,8,15",5,5,1,0.008020639419555664,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_286.md
287,12632,68177,"8,4,7,13,10,6,2,15,1,11,0,14,3,12,9,5",10,10,1,0.016083478927612305,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_287.md
288,12633,68178,"1,6,8,10,2,0,3,12,5,7,13,14,4,11,9,15",5,5,1,0.017751693725585938,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_288.md
289,12634,68179,"12,11,15,8,3,14,4,2,1,7,6,0,5,10,9,13",11,11,1,0.013957023620605469,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_289.md
290,12635,68180,"2,10,15,6,8,11,1,0,14,12,13,4,3,9,7,5",7,7,1,0.009079456329345703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_290.md
291,12636,68181,"12,8,7,4,2,5,11,9,6,0,1,15,13,3,10,14",9,9,1,0.0030677318572998047,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_291.md
292,12637,68182,"8,14,3,9,6,15,13,12,11,1,10,5,4,0,7,2",13,13,1,0.01768970489501953,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_292.md
293,12638,68183,"14,5,3,2,6,13,4,11,12,7,9,10,8,15,0,1",14,14,1,0.013093233108520508,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_293.md
294,12639,68184,"12,1,3,9,15,0,4,7,8,10,11,13,2,14,5,6",5,5,1,0.014388322830200195,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_294.md
295,12640,68185,"14,2,3,9,5,7,15,10,11,0,1,6,4,12,13,8",9,9,1,0.007291316986083984,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_295.md
296,12641,68186,"0,9,6,4,11,7,2,8,14,12,3,10,1,13,15,5",0,0,1,0.010199308395385742,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_296.md
297,12642,68187,"1,13,10,2,14,9,0,8,3,4,11,15,7,6,5,12",6,6,1,0.01317739486694336,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_297.md
298,12643,68188,"2,5,10,3,9,13,14,12,6,15,8,1,0,4,11,7",12,12,1,0.008686542510986328,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_298.md
299,12644,68189,"13,10,7,0,14,2,11,1,3,9,5,15,12,8,6,4",3,3,1,0.019801855087280273,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_299.md
300,12645,68190,"8,4,15,9,13,2,12,10,1,3,11,0,14,5,6,7",11,11,1,0.0183413028717041,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_300.md
301,12646,68191,"2,1,14,11,4,10,9,0,12,6,5,13,3,15,8,7",7,7,1,0.0063436031341552734,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_301.md
302,12647,68192,"15,14,5,11,10,8,2,7,1,3,13,4,12,9,6,0",15,15,1,0.01574230194091797,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_302.md
303,12648,68193,"14,0,12,4,5,9,8,6,13,1,15,2,7,10,3,11",1,1,1,0.008826971054077148,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_303.md
304,12649,68194,"3,4,12,11,5,2,8,14,10,15,7,0,13,1,6,9",11,11,1,0.01137852668762207,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_304.md
305,12650,68195,"2,7,15,10,11,14,5,4,9,3,6,1,13,12,0,8",14,14,1,0.008687734603881836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_305.md
306,12651,68196,"2,7,5,12,15,0,1,11,6,4,8,10,14,13,9,3",5,5,1,0.009273052215576172,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_306.md
307,12652,68197,"15,1,4,11,13,3,12,8,0,2,5,9,7,6,14,10",8,1,0,0.013490438461303711,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_307.md
308,12653,68198,"1,15,4,12,2,13,10,3,8,11,14,6,7,5,9,0",15,15,1,0.011644124984741211,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_308.md
309,12654,68199,"3,12,1,11,10,7,6,4,9,8,0,13,15,2,5,14",10,2,0,0.010278701782226562,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_309.md
310,12655,68200,"11,4,7,2,5,10,6,9,8,13,1,14,3,12,0,15",14,14,1,0.006025791168212891,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_310.md
311,12656,68201,"9,3,13,15,10,11,5,7,0,1,12,4,6,8,2,14",8,8,1,0.011800050735473633,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_311.md
312,12657,68202,"7,13,8,11,6,14,0,12,10,4,15,1,3,5,2,9",6,6,1,0.011486530303955078,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_312.md
313,12658,68203,"1,2,10,5,12,4,8,9,3,7,0,6,11,13,14,15",10,0,0,0.00982213020324707,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_313.md
314,12659,68204,"4,15,9,14,3,13,2,8,11,0,5,6,1,10,7,12",9,9,1,0.014054536819458008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_314.md
315,12660,68205,"13,8,10,3,7,4,15,11,6,14,12,5,2,0,1,9",13,13,1,0.012054443359375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_315.md
316,12661,68206,"13,11,12,7,4,2,6,0,10,3,9,5,1,14,15,8",7,7,1,0.01386880874633789,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_316.md
317,12662,68207,"6,7,8,11,13,0,1,3,10,14,9,5,15,4,12,2",5,5,1,0.009055137634277344,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_317.md
318,12663,68208,"15,0,4,14,9,1,6,8,5,7,12,13,11,3,10,2",1,1,1,0.010027647018432617,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_318.md
319,12664,68209,"6,13,0,2,4,7,15,10,9,11,5,14,3,8,1,12",2,2,1,0.012655973434448242,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_319.md
320,12665,68210,"0,8,7,10,12,2,14,5,4,11,15,9,6,3,13,1",0,0,1,0.01292872428894043,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_320.md
321,12666,68211,"5,13,11,7,6,9,15,12,4,3,0,14,8,10,1,2",10,10,1,0.007018089294433594,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_321.md
322,12667,68212,"2,15,6,11,4,14,7,3,9,10,13,0,5,1,8,12",11,11,1,0.0075418949127197266,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_322.md
323,12668,68213,"8,9,4,3,5,13,0,2,1,10,12,6,15,11,14,7",6,8,0,0.014064788818359375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_323.md
324,12669,68214,"4,11,1,12,5,14,9,13,6,0,8,3,10,15,2,7",9,9,1,0.01990675926208496,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_324.md
325,12670,68215,"9,4,8,3,7,14,15,6,5,12,0,2,11,13,10,1",10,10,1,0.01155400276184082,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_325.md
326,12671,68216,"12,9,6,14,1,2,3,7,0,13,4,15,10,8,5,11",8,8,1,0.012604475021362305,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_326.md
327,12672,68217,"4,10,11,15,13,5,6,2,9,7,14,12,1,8,3,0",15,15,1,0.01479029655456543,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_327.md
328,12673,68218,"6,14,9,8,11,2,1,13,4,10,3,5,15,7,0,12",14,14,1,0.011631011962890625,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_328.md
329,12674,68219,"12,13,9,1,11,14,2,0,5,15,10,3,6,4,8,7",7,3,0,0.00803065299987793,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_329.md
330,12675,68220,"3,8,4,13,12,10,5,11,1,15,9,7,14,6,0,2",14,14,1,0.008033037185668945,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_330.md
331,12676,68221,"0,15,1,14,2,6,8,3,9,7,5,10,11,4,12,13",0,0,1,0.010041952133178711,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_331.md
332,12677,68222,"4,5,6,0,3,8,9,13,2,11,12,14,10,15,7,1",3,3,1,0.012542247772216797,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_332.md
333,12678,68223,"1,7,8,6,0,13,14,4,11,2,12,10,15,5,3,9",4,4,1,0.01355123519897461,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_333.md
334,12679,68224,"13,12,4,3,0,1,8,15,7,14,11,6,5,2,9,10",4,4,1,0.012218713760375977,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_334.md
335,12680,68225,"11,10,12,2,3,0,13,4,7,9,5,8,15,14,1,6",5,5,1,0.013689041137695312,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_335.md
336,12681,68226,"8,6,13,4,1,11,3,12,14,15,5,10,2,0,9,7",13,13,1,0.011715888977050781,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_336.md
337,12682,68227,"12,15,13,11,3,10,2,4,7,6,8,1,0,9,14,5",12,12,1,0.014070510864257812,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_337.md
338,12683,68228,"0,6,9,12,13,14,1,5,8,7,3,4,10,15,11,2",0,0,1,0.009164094924926758,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_338.md
339,12684,68229,"6,10,0,11,5,1,4,12,2,9,15,7,3,13,14,8",2,2,1,0.009160518646240234,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_339.md
340,12685,68230,"10,14,12,3,0,15,1,11,5,4,13,7,2,8,6,9",4,4,1,0.008510112762451172,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_340.md
341,12686,68231,"4,7,0,2,1,10,5,14,3,12,6,13,11,9,15,8",2,2,1,0.015401840209960938,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_341.md
342,12687,68232,"3,0,8,4,12,15,1,5,13,6,7,2,14,10,11,9",1,1,1,0.008033037185668945,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_342.md
343,12688,68233,"10,0,2,3,13,8,1,9,11,5,14,12,7,4,6,15",1,1,1,0.012845993041992188,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_343.md
344,12689,68234,"4,7,0,11,2,9,8,6,12,15,5,14,10,3,13,1",2,2,1,0.012957096099853516,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_344.md
345,12690,68235,"10,6,11,4,9,14,15,8,5,1,12,0,3,7,2,13",11,11,1,0.014738082885742188,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_345.md
346,12691,68236,"4,0,12,13,11,8,14,1,9,6,15,2,10,3,5,7",1,1,1,0.013035297393798828,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_346.md
347,12692,68237,"14,10,8,0,11,12,7,13,4,5,9,3,15,2,6,1",3,3,1,0.013377666473388672,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_347.md
348,12693,68238,"10,9,8,3,11,13,4,6,0,1,14,5,15,2,7,12",8,8,1,0.01413869857788086,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_348.md
349,12694,68239,"5,0,14,4,13,15,12,7,11,1,2,10,3,8,6,9",1,1,1,0.011564493179321289,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_349.md
350,12695,68240,"14,10,2,9,6,3,1,15,13,7,5,11,4,12,8,0",15,15,1,0.01376032829284668,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_350.md
351,12696,68241,"11,14,10,7,12,0,8,4,6,2,13,9,15,5,1,3",5,5,1,0.01035308837890625,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_351.md
352,12697,68242,"1,11,12,14,3,8,15,10,4,9,0,2,7,13,6,5",10,10,1,0.007715702056884766,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_352.md
